disruption_type_road_closure,disruption_type_traffic_jam,disruption_severity,distance_to_disruption_center,remaining_deliveries,distance_along_route_to_disruption,distance_to_next_delivery_along_route,next_delivery_before_disruption,alternative_route_density,urban_density,best_action,disruption_id,target_driver_id,all_actions_travel_time,all_actions_route_length,disruption_raw_type,disruption_location_lat,disruption_location_lon,disruption_affected_area_radius,disruption_duration,initial_driver_position_lat,initial_driver_position_lon,initial_driver_route_points_json,all_delivery_points_original_json,driver_assignments_json,warehouse_location_original_json
0.0,1.0,0.09029728060477907,0.005067114119836393,0.05,0.0,0.07253563554495221,0.0,0.8152173913043478,1.0,reroute_basic,7706,2,"{'no_action': 140.43843559831723, 'reroute_basic': 136.57192779731676, 'reroute_tight_avoidance': 136.57192779731676, 'reroute_wide_avoidance': 168.77116760111426}","{'no_action': 1021.3841540210661, 'reroute_basic': 1166.753465062693, 'reroute_tight_avoidance': 1166.753465062693, 'reroute_wide_avoidance': 1463.7666010892583}",TRAFFIC_JAM,54.90294305642113,23.91292717080973,307.34288662615523,24,54.9027006,23.9122561,"[[54.9028742, 23.9085869], [54.9034089, 23.9103337], [54.9034791, 23.9112751], [54.9032983, 23.911683], [54.9027006, 23.9122561], [54.902925, 23.9128779], [54.9030953, 23.9133426], [54.9034435, 23.9142986], [54.9040411, 23.9159479], [54.9043497, 23.915551], [54.9048004, 23.9147528], [54.9063176, 23.9121883], [54.9069072, 23.9133015]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0], ""1"": [1], ""2"": [2], ""3"": [3], ""4"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.7801343117974691,0.004530471861722336,0.1,0.0,0.23257930769324603,0.0,0.8212121212121213,1.0,reroute_basic,2127,1,"{'no_action': 1133.0247692440735, 'reroute_basic': 478.9721827750357, 'reroute_tight_avoidance': 478.9721827750357, 'reroute_wide_avoidance': 478.9721827750357}","{'no_action': 2703.9880160454427, 'reroute_basic': 3271.4369113242847, 'reroute_tight_avoidance': 3271.4369113242847, 'reroute_wide_avoidance': 3271.4369113242847}",TRAFFIC_JAM,54.90331333529477,23.913941226484198,332.18348753453336,96,54.9030953,23.9133426,"[[54.9028742, 23.9085869], [54.9034089, 23.9103337], [54.9034791, 23.9112751], [54.9032983, 23.911683], [54.9027006, 23.9122561], [54.902925, 23.9128779], [54.9030953, 23.9133426], [54.9034435, 23.9142986], [54.9040411, 23.9159479], [54.9043497, 23.915551], [54.9048004, 23.9147528], [54.9063176, 23.9121883], [54.9069072, 23.9133015], [54.9063176, 23.9121883], [54.9048004, 23.9147528], [54.9043497, 23.915551], [54.9040411, 23.9159479], [54.9029273, 23.917786], [54.9023236, 23.918755], [54.9022605, 23.9188315], [54.8997487, 23.9224618], [54.898644, 23.9232402], [54.8983044, 23.9244624], [54.8978775, 23.9252127], [54.8971957, 23.9252772], [54.8967699, 23.9252469], [54.8959018, 23.9251864], [54.8952648, 23.9241758]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2, 3], ""2"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.34019845406410104,0.05543599188091382,0.05,0.04047495314770986,0.0,1.0,0.8063063063063063,1.0,reroute_basic,3183,4,"{'no_action': 410.8352373677695, 'reroute_basic': 322.04798405630476, 'reroute_tight_avoidance': 322.04798405630476, 'reroute_wide_avoidance': 322.04798405630476}","{'no_action': 2985.701843072788, 'reroute_basic': 4412.034551278007, 'reroute_tight_avoidance': 4412.034551278007, 'reroute_wide_avoidance': 4412.034551278007}",TRAFFIC_JAM,54.89902599450768,23.898650665697748,379.283483029569,50,54.9018074,23.9058463,"[[54.9028742, 23.9085869], [54.9018074, 23.9058463], [54.901499, 23.9050514], [54.9010044, 23.9036397], [54.8996974, 23.9006969], [54.8982421, 23.8962616], [54.8983238, 23.8953505], [54.8983882, 23.894824], [54.8985939, 23.8933648], [54.8987936, 23.8928499], [54.8990776, 23.8926641], [54.9000267, 23.8927173], [54.9008679, 23.8931677], [54.9009866, 23.8932438], [54.9014448, 23.8939165], [54.9019241, 23.8935757], [54.9022539, 23.8928145], [54.9041832, 23.888242], [54.9045699, 23.8881436], [54.90466, 23.8882253], [54.9050331, 23.8889797], [54.9092923, 23.8942934], [54.9101134, 23.8953944], [54.9111354, 23.897934]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0], ""1"": [1], ""2"": [2], ""3"": [3], ""4"": [4]}","[54.9027, 23.9096]"
1.0,0.0,0.7,0.02658868003956497,0.05,0.02115951033375319,0.061634463481463043,0.0,0.8333333333333334,1.0,reroute_basic,9584,2,"{'reroute_basic': 308.1906444814112, 'reroute_tight_avoidance': 308.1906444814112, 'reroute_wide_avoidance': 308.1906444814112}","{'reroute_basic': 4183.667430602596, 'reroute_tight_avoidance': 4183.667430602596, 'reroute_wide_avoidance': 4183.667430602596}",ROAD_CLOSURE,54.90153430049202,23.90514238690372,202.50118292379605,135,54.9028742,23.9085869,"[[54.9028742, 23.9085869], [54.9018074, 23.9058463], [54.901499, 23.9050514], [54.9010044, 23.9036397], [54.8996974, 23.9006969], [54.8982421, 23.8962616], [54.8983238, 23.8953505], [54.8983882, 23.894824], [54.8985939, 23.8933648], [54.8987936, 23.8928499], [54.8990776, 23.8926641], [54.9000267, 23.8927173], [54.9008679, 23.8931677], [54.9009866, 23.8932438], [54.9014448, 23.8939165], [54.9019241, 23.8935757], [54.9022539, 23.8928145], [54.9041832, 23.888242], [54.9045699, 23.8881436], [54.90466, 23.8882253], [54.9050331, 23.8889797], [54.9092923, 23.8942934], [54.9101134, 23.8953944], [54.9111354, 23.897934]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2, 3], ""2"": [4]}","[54.9027, 23.9096]"
1.0,0.0,0.95,0.03241708108929226,0.05,0.0582824427645658,0.08962607775166925,0.0,0.7566137566137566,1.0,reroute_basic,2210,2,"{'reroute_basic': 294.47888580134793, 'reroute_tight_avoidance': 294.47888580134793, 'reroute_wide_avoidance': 294.47888580134793}","{'reroute_basic': 3869.721914571747, 'reroute_tight_avoidance': 3869.721914571747, 'reroute_wide_avoidance': 3869.721914571747}",ROAD_CLOSURE,54.90740207638634,23.891935191600325,283.5306818725271,172,54.9050331,23.8889797,"[[54.9028742, 23.9085869], [54.9018074, 23.9058463], [54.901499, 23.9050514], [54.9010044, 23.9036397], [54.8996974, 23.9006969], [54.8982421, 23.8962616], [54.8983238, 23.8953505], [54.8983882, 23.894824], [54.8985939, 23.8933648], [54.8987936, 23.8928499], [54.8990776, 23.8926641], [54.9000267, 23.8927173], [54.9008679, 23.8931677], [54.9009866, 23.8932438], [54.9014448, 23.8939165], [54.9019241, 23.8935757], [54.9022539, 23.8928145], [54.9041832, 23.888242], [54.9045699, 23.8881436], [54.90466, 23.8882253], [54.9050331, 23.8889797], [54.9092923, 23.8942934], [54.9101134, 23.8953944], [54.9111354, 23.897934]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2, 3], ""2"": [4]}","[54.9027, 23.9096]"
1.0,0.0,0.7,0.004392395453407942,0.1,0.0,0.057083815430392044,0.0,0.746031746031746,1.0,reroute_basic,2207,1,"{'reroute_basic': inf, 'reroute_tight_avoidance': inf, 'reroute_wide_avoidance': inf}","{'reroute_basic': 6086.678131156453, 'reroute_tight_avoidance': 6086.678131156453, 'reroute_wide_avoidance': 6086.678131156453}",ROAD_CLOSURE,54.90365410675971,23.914879847872797,207.2151954685607,135,54.9034435,23.9142986,"[[54.9028742, 23.9085869], [54.9034089, 23.9103337], [54.9034791, 23.9112751], [54.9032983, 23.911683], [54.9027006, 23.9122561], [54.902925, 23.9128779], [54.9030953, 23.9133426], [54.9034435, 23.9142986], [54.9040411, 23.9159479], [54.9043497, 23.915551], [54.9048004, 23.9147528], [54.9063176, 23.9121883], [54.9069072, 23.9133015], [54.9063176, 23.9121883], [54.9048004, 23.9147528], [54.9043497, 23.915551], [54.9040411, 23.9159479], [54.9029273, 23.917786], [54.9023236, 23.918755], [54.9022605, 23.9188315], [54.8997487, 23.9224618], [54.898644, 23.9232402], [54.8983044, 23.9244624], [54.8978775, 23.9252127], [54.8971957, 23.9252772], [54.8967699, 23.9252469], [54.8959018, 23.9251864], [54.8952648, 23.9241758]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2, 3], ""2"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.8860351103570356,0.07276813398086288,0.1,0.03631554485332535,0.0,1.0,0.7795918367346939,1.0,reroute_tight_avoidance,1981,1,"{'no_action': 977.7628830941301, 'reroute_basic': 983.91689432331, 'reroute_tight_avoidance': 838.0261860746722, 'reroute_wide_avoidance': 955.9319502945016}","{'no_action': 2703.9880160454427, 'reroute_basic': 8585.363436294632, 'reroute_tight_avoidance': 6294.413731942711, 'reroute_wide_avoidance': 8208.691706532554}",TRAFFIC_JAM,54.896857554264386,23.925253137492277,629.9258326157699,108,54.9022605,23.9188315,"[[54.9028742, 23.9085869], [54.9034089, 23.9103337], [54.9034791, 23.9112751], [54.9032983, 23.911683], [54.9027006, 23.9122561], [54.902925, 23.9128779], [54.9030953, 23.9133426], [54.9034435, 23.9142986], [54.9040411, 23.9159479], [54.9043497, 23.915551], [54.9048004, 23.9147528], [54.9063176, 23.9121883], [54.9069072, 23.9133015], [54.9063176, 23.9121883], [54.9048004, 23.9147528], [54.9043497, 23.915551], [54.9040411, 23.9159479], [54.9029273, 23.917786], [54.9023236, 23.918755], [54.9022605, 23.9188315], [54.8997487, 23.9224618], [54.898644, 23.9232402], [54.8983044, 23.9244624], [54.8978775, 23.9252127], [54.8971957, 23.9252772], [54.8967699, 23.9252469], [54.8959018, 23.9251864], [54.8952648, 23.9241758]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2, 3], ""2"": [4]}","[54.9027, 23.9096]"
1.0,0.0,0.8634722763179846,0.0021387079626351366,0.05,0.0,0.27741067397352565,0.0,0.8376068376068376,1.0,reroute_basic,1034,2,"{'reroute_basic': inf, 'reroute_tight_avoidance': inf, 'reroute_wide_avoidance': inf}","{'reroute_basic': 3273.696195892893, 'reroute_tight_avoidance': 3273.696195892893, 'reroute_wide_avoidance': 3273.696195892893}",ROAD_CLOSURE,54.901699818108284,23.905569008022937,176.17928319803377,159,54.9018074,23.9058463,"[[54.9028742, 23.9085869], [54.9018074, 23.9058463], [54.901499, 23.9050514], [54.9010044, 23.9036397], [54.8996974, 23.9006969], [54.8982421, 23.8962616], [54.8983238, 23.8953505], [54.8983882, 23.894824], [54.8985939, 23.8933648], [54.8987936, 23.8928499], [54.8990776, 23.8926641], [54.9000267, 23.8927173], [54.9008679, 23.8931677], [54.9009866, 23.8932438], [54.9014448, 23.8939165], [54.9019241, 23.8935757], [54.9022539, 23.8928145], [54.9041832, 23.888242], [54.9045699, 23.8881436], [54.90466, 23.8882253], [54.9050331, 23.8889797], [54.9092923, 23.8942934], [54.9101134, 23.8953944], [54.9111354, 23.897934]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2, 3], ""2"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.6312986696376226,0.10028872110360734,0.1,0.161604966530355,0.007152309251442648,1.0,0.6811594202898551,1.0,reroute_basic,5736,1,"{'no_action': 497.2217916574653, 'reroute_basic': 474.4205991603637, 'reroute_tight_avoidance': 474.4205991603637, 'reroute_wide_avoidance': 474.4205991603637}","{'no_action': 2703.9880160454427, 'reroute_basic': 3825.7992874644474, 'reroute_tight_avoidance': 3825.7992874644474, 'reroute_wide_avoidance': 3825.7992874644474}",TRAFFIC_JAM,54.89727050289682,23.925270123457253,284.51136892413535,81,54.9043497,23.915551,"[[54.9028742, 23.9085869], [54.9034089, 23.9103337], [54.9034791, 23.9112751], [54.9032983, 23.911683], [54.9027006, 23.9122561], [54.902925, 23.9128779], [54.9030953, 23.9133426], [54.9034435, 23.9142986], [54.9040411, 23.9159479], [54.9043497, 23.915551], [54.9048004, 23.9147528], [54.9063176, 23.9121883], [54.9069072, 23.9133015], [54.9063176, 23.9121883], [54.9048004, 23.9147528], [54.9043497, 23.915551], [54.9040411, 23.9159479], [54.9029273, 23.917786], [54.9023236, 23.918755], [54.9022605, 23.9188315], [54.8997487, 23.9224618], [54.898644, 23.9232402], [54.8983044, 23.9244624], [54.8978775, 23.9252127], [54.8971957, 23.9252772], [54.8967699, 23.9252469], [54.8959018, 23.9251864], [54.8952648, 23.9241758]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2, 3], ""2"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.863100175873599,0.004052509019127113,0.05,0.0,0.0,0.0,0.8028169014084506,1.0,reroute_tight_avoidance,6315,1,"{'no_action': 470.198882411691, 'reroute_basic': 480.72315913489126, 'reroute_tight_avoidance': 465.7815652020428, 'reroute_wide_avoidance': 480.72315913489126}","{'no_action': 1021.3841540210661, 'reroute_basic': 3860.2592763882694, 'reroute_tight_avoidance': 3924.4039861389074, 'reroute_wide_avoidance': 3860.2592763882694}",TRAFFIC_JAM,54.90289435062181,23.912792972266654,272.0296529902711,105,54.9027006,23.9122561,"[[54.9028742, 23.9085869], [54.9034089, 23.9103337], [54.9034791, 23.9112751], [54.9032983, 23.911683], [54.9027006, 23.9122561], [54.902925, 23.9128779], [54.9030953, 23.9133426], [54.9034435, 23.9142986], [54.9040411, 23.9159479], [54.9043497, 23.915551], [54.9048004, 23.9147528], [54.9063176, 23.9121883], [54.9069072, 23.9133015]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2], ""2"": [3], ""3"": [4]}","[54.9027, 23.9096]"
1.0,0.0,0.8026541444345108,0.05415543338615045,0.05,0.017904120341923544,0.1853403904960197,0.0,0.756880733944954,1.0,reroute_basic,1193,2,"{'reroute_basic': 522.849202566761, 'reroute_tight_avoidance': 522.849202566761, 'reroute_wide_avoidance': 522.849202566761}","{'reroute_basic': 7305.59046868858, 'reroute_tight_avoidance': 7305.59046868858, 'reroute_wide_avoidance': 7305.59046868858}",ROAD_CLOSURE,54.90319451028407,23.89058522486193,473.73113688129797,150,54.8985939,23.8933648,"[[54.9028742, 23.9085869], [54.9018074, 23.9058463], [54.901499, 23.9050514], [54.9010044, 23.9036397], [54.8996974, 23.9006969], [54.8982421, 23.8962616], [54.8983238, 23.8953505], [54.8983882, 23.894824], [54.8985939, 23.8933648], [54.8987936, 23.8928499], [54.8990776, 23.8926641], [54.9000267, 23.8927173], [54.9008679, 23.8931677], [54.9009866, 23.8932438], [54.9014448, 23.8939165], [54.9019241, 23.8935757], [54.9022539, 23.8928145], [54.9041832, 23.888242], [54.9045699, 23.8881436], [54.90466, 23.8882253], [54.9050331, 23.8889797], [54.9092923, 23.8942934], [54.9101134, 23.8953944], [54.9111354, 23.897934]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2, 3], ""2"": [4]}","[54.9027, 23.9096]"
1.0,0.0,0.7,0.06249667195254369,0.05,0.07459083723703765,0.0,1.0,0.6153846153846154,0.74,reroute_basic,5046,2,"{'reroute_basic': 272.94056785147126, 'reroute_tight_avoidance': 272.94056785147126, 'reroute_wide_avoidance': 272.94056785147126}","{'reroute_basic': 3665.408001634492, 'reroute_tight_avoidance': 3665.408001634492, 'reroute_wide_avoidance': 3665.408001634492}",ROAD_CLOSURE,54.902576856485915,23.91834849754042,120.03467317613314,135,54.9028742,23.9085869,"[[54.9028742, 23.9085869], [54.9034089, 23.9103337], [54.9034791, 23.9112751], [54.9032983, 23.911683], [54.9027006, 23.9122561], [54.902925, 23.9128779], [54.9030953, 23.9133426], [54.9034435, 23.9142986], [54.9040411, 23.9159479], [54.9029273, 23.917786], [54.9023236, 23.918755], [54.9022605, 23.9188315], [54.8997487, 23.9224618], [54.898644, 23.9232402], [54.8983044, 23.9244624], [54.8978775, 23.9252127], [54.8971957, 23.9252772], [54.8967699, 23.9252469], [54.8959018, 23.9251864], [54.8952648, 23.9241758]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2], ""2"": [3], ""3"": [4]}","[54.9027, 23.9096]"
1.0,0.0,0.7,0.072105757888218,0.05,0.0220135915812146,0.0,1.0,0.8277777777777778,1.0,reroute_basic,4242,2,"{'reroute_basic': inf, 'reroute_tight_avoidance': inf, 'reroute_wide_avoidance': inf}","{'reroute_basic': 4213.639479011206, 'reroute_tight_avoidance': 4213.639479011206, 'reroute_wide_avoidance': 4213.639479011206}",ROAD_CLOSURE,54.90167906558339,23.9196718461114,554.8809667194042,135,54.9028742,23.9085869,"[[54.9028742, 23.9085869], [54.9034089, 23.9103337], [54.9034791, 23.9112751], [54.9032983, 23.911683], [54.9027006, 23.9122561], [54.902925, 23.9128779], [54.9030953, 23.9133426], [54.9034435, 23.9142986], [54.9040411, 23.9159479], [54.9029273, 23.917786], [54.9023236, 23.918755], [54.9022605, 23.9188315], [54.8997487, 23.9224618], [54.898644, 23.9232402], [54.8983044, 23.9244624], [54.8978775, 23.9252127], [54.8971957, 23.9252772], [54.8967699, 23.9252469], [54.8959018, 23.9251864], [54.8952648, 23.9241758]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2], ""2"": [3], ""3"": [4]}","[54.9027, 23.9096]"
1.0,0.0,0.7,0.01272324179050392,0.1,0.0,0.034944387262568224,0.0,0.7681159420289855,1.0,reroute_basic,7247,1,"{'reroute_basic': inf, 'reroute_tight_avoidance': inf, 'reroute_wide_avoidance': inf}","{'reroute_basic': 2871.445855649921, 'reroute_tight_avoidance': 2871.445855649921, 'reroute_wide_avoidance': 2871.445855649921}",ROAD_CLOSURE,54.90321105573942,23.91731771895796,303.5794507693764,135,54.9040411,23.9159479,"[[54.9028742, 23.9085869], [54.9034089, 23.9103337], [54.9034791, 23.9112751], [54.9032983, 23.911683], [54.9027006, 23.9122561], [54.902925, 23.9128779], [54.9030953, 23.9133426], [54.9034435, 23.9142986], [54.9040411, 23.9159479], [54.9043497, 23.915551], [54.9048004, 23.9147528], [54.9063176, 23.9121883], [54.9069072, 23.9133015], [54.9063176, 23.9121883], [54.9048004, 23.9147528], [54.9043497, 23.915551], [54.9040411, 23.9159479], [54.9029273, 23.917786], [54.9023236, 23.918755], [54.9022605, 23.9188315], [54.8997487, 23.9224618], [54.898644, 23.9232402], [54.8983044, 23.9244624], [54.8978775, 23.9252127], [54.8971957, 23.9252772], [54.8967699, 23.9252469], [54.8959018, 23.9251864], [54.8952648, 23.9241758]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2, 3], ""2"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.336491753727423,0.031228752181922368,0.05,0.0,0.1361034676822338,0.0,0.7777777777777778,1.0,reroute_tight_avoidance,7274,3,"{'no_action': 420.74232306690135, 'reroute_basic': 330.06899888365274, 'reroute_tight_avoidance': 259.0530577761611, 'reroute_wide_avoidance': 330.06899888365274}","{'no_action': 1811.5806765394839, 'reroute_basic': 4083.4442596161903, 'reroute_tight_avoidance': 3151.065477012015, 'reroute_wide_avoidance': 4083.4442596161903}",TRAFFIC_JAM,54.902311918647676,23.918769162019856,352.7339973759156,50,54.9034435,23.9142986,"[[54.9028742, 23.9085869], [54.9034089, 23.9103337], [54.9034791, 23.9112751], [54.9032983, 23.911683], [54.9027006, 23.9122561], [54.902925, 23.9128779], [54.9030953, 23.9133426], [54.9034435, 23.9142986], [54.9040411, 23.9159479], [54.9029273, 23.917786], [54.9023236, 23.918755], [54.9022605, 23.9188315], [54.8997487, 23.9224618], [54.898644, 23.9232402], [54.8983044, 23.9244624], [54.8978775, 23.9252127], [54.8971957, 23.9252772], [54.8967699, 23.9252469], [54.8959018, 23.9251864], [54.8952648, 23.9241758]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0], ""1"": [1], ""2"": [2], ""3"": [3], ""4"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.7419302495008597,0.011222908472720157,0.1,0.0,0.08341759400727317,0.0,0.8305555555555556,1.0,reroute_tight_avoidance,2964,1,"{'no_action': 1084.8494954357643, 'reroute_basic': 692.9224440750017, 'reroute_tight_avoidance': 633.0090287592075, 'reroute_wide_avoidance': 728.4343816280194}","{'no_action': 2703.9880160454427, 'reroute_basic': 5553.558143654933, 'reroute_tight_avoidance': 4706.645045408511, 'reroute_wide_avoidance': 5880.105635295317}",TRAFFIC_JAM,54.90283355838545,23.912624520339023,361.72387404004684,92,54.9034791,23.9112751,"[[54.9028742, 23.9085869], [54.9034089, 23.9103337], [54.9034791, 23.9112751], [54.9032983, 23.911683], [54.9027006, 23.9122561], [54.902925, 23.9128779], [54.9030953, 23.9133426], [54.9034435, 23.9142986], [54.9040411, 23.9159479], [54.9043497, 23.915551], [54.9048004, 23.9147528], [54.9063176, 23.9121883], [54.9069072, 23.9133015], [54.9063176, 23.9121883], [54.9048004, 23.9147528], [54.9043497, 23.915551], [54.9040411, 23.9159479], [54.9029273, 23.917786], [54.9023236, 23.918755], [54.9022605, 23.9188315], [54.8997487, 23.9224618], [54.898644, 23.9232402], [54.8983044, 23.9244624], [54.8978775, 23.9252127], [54.8971957, 23.9252772], [54.8967699, 23.9252469], [54.8959018, 23.9251864], [54.8952648, 23.9241758]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2, 3], ""2"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.6747386588060541,0.07327168076644208,0.05,0.056425759742657976,0.023774628987473442,1.0,0.6918238993710691,1.0,reroute_tight_avoidance,2826,2,"{'no_action': 470.0679291358701, 'reroute_basic': 551.874093734309, 'reroute_tight_avoidance': 380.53203164023273, 'reroute_wide_avoidance': 551.874093734309}","{'no_action': 2985.701843072788, 'reroute_basic': 7741.304459988794, 'reroute_tight_avoidance': 5221.533614232204, 'reroute_wide_avoidance': 7741.304459988794}",TRAFFIC_JAM,54.898904880104894,23.89277709773419,336.9447512322806,85,54.9010044,23.9036397,"[[54.9028742, 23.9085869], [54.9018074, 23.9058463], [54.901499, 23.9050514], [54.9010044, 23.9036397], [54.8996974, 23.9006969], [54.8982421, 23.8962616], [54.8983238, 23.8953505], [54.8983882, 23.894824], [54.8985939, 23.8933648], [54.8987936, 23.8928499], [54.8990776, 23.8926641], [54.9000267, 23.8927173], [54.9008679, 23.8931677], [54.9009866, 23.8932438], [54.9014448, 23.8939165], [54.9019241, 23.8935757], [54.9022539, 23.8928145], [54.9041832, 23.888242], [54.9045699, 23.8881436], [54.90466, 23.8882253], [54.9050331, 23.8889797], [54.9092923, 23.8942934], [54.9101134, 23.8953944], [54.9111354, 23.897934]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2, 3], ""2"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.7829556948767815,0.061655192957329824,0.05,0.037819493911298255,0.18115806765394837,0.0,0.7724358974358975,1.0,reroute_tight_avoidance,4093,3,"{'no_action': 783.0852680626076, 'reroute_basic': 251.58446824190733, 'reroute_tight_avoidance': 205.25049334856, 'reroute_wide_avoidance': 251.58446824190733}","{'no_action': 1811.5806765394839, 'reroute_basic': 3435.3889712431846, 'reroute_tight_avoidance': 2842.029074720812, 'reroute_wide_avoidance': 3435.3889712431846}",TRAFFIC_JAM,54.902655017936,23.918223040450584,332.19544783689855,97,54.9028742,23.9085869,"[[54.9028742, 23.9085869], [54.9034089, 23.9103337], [54.9034791, 23.9112751], [54.9032983, 23.911683], [54.9027006, 23.9122561], [54.902925, 23.9128779], [54.9030953, 23.9133426], [54.9034435, 23.9142986], [54.9040411, 23.9159479], [54.9029273, 23.917786], [54.9023236, 23.918755], [54.9022605, 23.9188315], [54.8997487, 23.9224618], [54.898644, 23.9232402], [54.8983044, 23.9244624], [54.8978775, 23.9252127], [54.8971957, 23.9252772], [54.8967699, 23.9252469], [54.8959018, 23.9251864], [54.8952648, 23.9241758]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0], ""1"": [1], ""2"": [2], ""3"": [3], ""4"": [4]}","[54.9027, 23.9096]"
0.0,1.0,0.3942855506888404,0.026316636594971892,0.1,0.0,0.2483852100233297,0.0,0.8169934640522877,1.0,reroute_tight_avoidance,2260,1,"{'no_action': 746.5918523816795, 'reroute_basic': 439.3481488951221, 'reroute_tight_avoidance': 374.25190606859184, 'reroute_wide_avoidance': 439.3481488951221}","{'no_action': 2703.9880160454427, 'reroute_basic': 4631.114249803139, 'reroute_tight_avoidance': 3850.519232717759, 'reroute_wide_avoidance': 4631.114249803139}",TRAFFIC_JAM,54.90457942433138,23.91514415295915,392.2666291273768,56,54.9032983,23.911683,"[[54.9028742, 23.9085869], [54.9034089, 23.9103337], [54.9034791, 23.9112751], [54.9032983, 23.911683], [54.9027006, 23.9122561], [54.902925, 23.9128779], [54.9030953, 23.9133426], [54.9034435, 23.9142986], [54.9040411, 23.9159479], [54.9043497, 23.915551], [54.9048004, 23.9147528], [54.9063176, 23.9121883], [54.9069072, 23.9133015], [54.9063176, 23.9121883], [54.9048004, 23.9147528], [54.9043497, 23.915551], [54.9040411, 23.9159479], [54.9029273, 23.917786], [54.9023236, 23.918755], [54.9022605, 23.9188315], [54.8997487, 23.9224618], [54.898644, 23.9232402], [54.8983044, 23.9244624], [54.8978775, 23.9252127], [54.8971957, 23.9252772], [54.8967699, 23.9252469], [54.8959018, 23.9251864], [54.8952648, 23.9241758]]","[[54.9027, 23.9096], [54.8985, 23.9036], [54.9065, 23.9138], [54.8957, 23.9241], [54.9112, 23.8972]]","{""0"": [0, 1], ""1"": [2, 3], ""2"": [4]}","[54.9027, 23.9096]"
