disruption_type_road_closure,disruption_type_traffic_jam,disruption_severity,distance_to_disruption_center,remaining_deliveries,distance_along_route_to_disruption,distance_to_next_delivery_along_route,next_delivery_before_disruption,alternative_route_density,urban_density,best_action
0.0,1.0,0.7600921469120155,0.057915841893593834,0.1,0.10176779573015371,0.0,1.0,0.7424242424242423,1.0,reroute_wide_avoidance
0.0,1.0,0.49603144372840424,0.08854758634746646,0.05,0.06337828628869004,0.0,1.0,0.726775956284153,1.0,reroute_tight_avoidance
0.0,1.0,0.7063112458581216,0.09151543508829489,0.05,0.06337828628869004,0.0,1.0,0.7661691542288557,1.0,reroute_tight_avoidance
0.0,1.0,0.648360432241261,0.10550731687578918,0.1,0.012651835553064287,0.27039880160454427,0.0,0.8018920422927102,1.0,reroute_wide_avoidance
0.0,1.0,0.4897440537248942,0.02644841294910964,0.05,0.016700324160236413,0.0,1.0,0.7777777777777778,1.0,reroute_tight_avoidance
0.0,1.0,0.95,0.019583785042645106,0.1,0.012651835553064287,0.0,1.0,0.7927927927927928,1.0,reroute_tight_avoidance
0.0,1.0,0.633594569328645,0.08402211805067683,0.1,0.17231757475479634,0.0,1.0,0.731266149870801,1.0,reroute_tight_avoidance
0.0,1.0,0.5201266168476416,0.055565740315808965,0.1,0.0,0.0,0.0,0.7657657657657658,1.0,reroute_tight_avoidance
0.0,1.0,0.44993464542190365,0.08348917776321418,0.05,0.06066503437851329,0.19838857218081454,0.0,0.7567567567567567,1.0,reroute_tight_avoidance
0.0,1.0,0.8239389935247661,0.026858132482019136,0.05,0.0,0.16743627015409615,0.0,0.7692307692307692,1.0,reroute_tight_avoidance
0.0,1.0,0.6183942060245694,0.024758397990443572,0.1,0.0,0.009675979712729736,0.0,0.793859649122807,1.0,reroute_tight_avoidance
0.0,1.0,0.8244025263960566,0.10144909560598914,0.1,0.14119897950288257,0.20146071244133223,0.0,0.762589928057554,1.0,reroute_tight_avoidance
0.0,1.0,0.6692607597692225,0.07137224155271735,0.1,0.04630549747846103,0.0,1.0,0.7782874617737003,1.0,reroute_tight_avoidance
0.0,1.0,0.5082188000286553,0.037303514920405595,0.1,0.0,0.0,0.0,0.6862745098039215,1.0,reroute_tight_avoidance
0.0,1.0,0.49664681171634284,0.07315576112801274,0.05,0.056425759742657976,0.0,1.0,0.7385229540918163,1.0,reroute_tight_avoidance
0.0,1.0,0.803448527074121,0.027450052481623216,0.05,0.0,0.0,0.0,0.7886178861788617,1.0,reroute_tight_avoidance
0.0,1.0,0.5876918519441953,0.031658703397205896,0.1,0.012282761731995703,0.07044884410816228,0.0,0.8049645390070922,1.0,reroute_tight_avoidance
0.0,1.0,0.24135520842305777,0.04556305529375,0.05,0.0,0.0178612705644083,0.0,0.7876712328767123,1.0,reroute_tight_avoidance
0.0,1.0,0.48899770037242224,0.005212966882681027,0.1,0.0,0.011420040736403372,0.0,0.8138747884940778,1.0,reroute_tight_avoidance
0.0,1.0,0.7658958236393358,0.011826523709164042,0.1,0.0,0.06285965583222247,0.0,0.8157051282051282,1.0,reroute_wide_avoidance
0.0,1.0,0.7245050837161007,0.0426659705095683,0.1,0.027915268569654244,0.06285965583222247,0.0,0.8228228228228228,1.0,reroute_tight_avoidance
0.0,1.0,0.95,0.00782278743897327,0.05,0.0,0.03550445684559405,0.0,0.8233618233618234,1.0,reroute_tight_avoidance
0.0,1.0,0.4276065080611937,0.025912396570994024,0.05,0.0,0.012463448455094079,0.0,0.8316151202749141,1.0,reroute_tight_avoidance
0.0,1.0,0.5574245493657735,0.007597310129527954,0.05,0.0,0.007589188275939808,0.0,0.8132716049382717,1.0,reroute_tight_avoidance
0.0,1.0,0.95,0.0485575631310727,0.1,0.0,0.0,0.0,0.7756714060031595,1.0,reroute_tight_avoidance
0.0,1.0,0.3313350239478711,0.006318442874131501,0.05,0.0,0.08948657984904232,0.0,0.8119658119658119,1.0,reroute_tight_avoidance
0.0,1.0,0.43434897610430045,0.06953148661970615,0.05,0.06577402360122005,0.0971176585883235,0.0,0.782051282051282,1.0,reroute_tight_avoidance
0.0,1.0,0.7789779513028615,0.04203885407601365,0.05,0.06285965583222247,0.06285965583222247,0.0,0.8095238095238094,1.0,reroute_tight_avoidance
0.0,1.0,0.595537783429687,0.007587381154004509,0.05,0.0,0.0,0.0,0.8061002178649237,1.0,reroute_tight_avoidance
0.0,1.0,0.2865390193276202,0.02589561945716465,0.1,0.0,0.030676655777607503,0.0,0.8026315789473685,1.0,reroute_tight_avoidance
0.0,1.0,0.69821641677872,0.09942660364974272,0.1,0.07136913549825669,0.04287630595162433,1.0,0.8162511542012928,1.0,reroute_tight_avoidance
0.0,1.0,0.8726798961185666,0.08159170987168753,0.1,0.1483512887543252,0.007152309251442648,1.0,0.7227414330218068,1.0,reroute_wide_avoidance
0.0,1.0,0.8534516053504573,0.026387233646375113,0.05,0.017072788810228997,0.0,1.0,0.7371794871794872,1.0,reroute_tight_avoidance
0.0,1.0,0.5767152803633846,0.026753500343840192,0.1,0.018720821394833446,0.10213841540210661,0.0,0.7619047619047619,1.0,reroute_tight_avoidance
0.0,1.0,0.45452102181727183,0.07208676423498084,0.05,0.02371996424526833,0.0,1.0,0.7911802853437094,1.0,reroute_tight_avoidance
0.0,1.0,0.8589656544719501,0.035065838973535754,0.05,0.0,0.048813572591126696,0.0,0.815686274509804,1.0,reroute_tight_avoidance
0.0,1.0,0.3528155975533845,0.0836122436372526,0.05,0.06699513885875788,0.03434400810357334,1.0,0.7510729613733905,1.0,reroute_tight_avoidance
0.0,1.0,0.807721353172289,0.07369923954680169,0.1,0.08304697433532027,0.0,1.0,0.7526395173453997,1.0,reroute_wide_avoidance
0.0,1.0,0.36902643743019686,0.005636045257815497,0.05,0.0,0.027915268569654244,0.0,0.8237179487179488,1.0,reroute_tight_avoidance
0.0,1.0,0.95,0.030484666042323322,0.1,0.0,0.0,0.0,0.8066825775656324,1.0,reroute_tight_avoidance
0.0,1.0,0.95,0.05867113249787683,0.05,0.03631554485332537,0.0,1.0,0.7609649122807017,1.0,reroute_tight_avoidance
0.0,1.0,0.48666619389537125,0.04769198372761411,0.05,0.0342963533132103,0.0,1.0,0.7903225806451614,1.0,reroute_tight_avoidance
0.0,1.0,0.3809537573685199,0.07386717317143984,0.05,0.03434400810357334,0.2712797289293891,0.0,0.7617411225658648,1.0,reroute_tight_avoidance
0.0,1.0,0.4403755676298276,0.08843392576216225,0.05,0.06337828628869004,0.0,1.0,0.6875,1.0,reroute_tight_avoidance
0.0,1.0,0.24329856759492105,0.012594280225187823,0.1,0.0,0.2253442016328297,0.0,0.8243386243386244,1.0,reroute_tight_avoidance
0.0,1.0,0.7234085140226408,0.04549023958611768,0.05,0.006093686907523238,0.0,1.0,0.7624750499001997,1.0,reroute_tight_avoidance
0.0,1.0,0.6192391273005724,0.03154500410862366,0.1,0.010758246658504271,0.06784206208889632,0.0,0.7777777777777778,1.0,reroute_tight_avoidance
0.0,1.0,0.6344426041255756,0.001444597860681981,0.05,0.0,0.07374161429454343,0.0,0.8231292517006802,1.0,reroute_tight_avoidance
0.0,1.0,0.44928536321086526,0.09517650061443943,0.05,0.07584173474378411,0.012463448455094079,1.0,0.7344632768361582,1.0,reroute_tight_avoidance
0.0,1.0,0.41169581394507854,0.0020235864845544143,0.05,0.0,0.0,0.0,0.8158508158508159,1.0,reroute_tight_avoidance
0.0,1.0,0.7571480838629886,0.04612563836271482,0.05,0.08911596017708942,0.0,1.0,0.7106227106227107,1.0,reroute_tight_avoidance
0.0,1.0,0.45581906710279246,0.05563084691645996,0.1,0.0060689858417691585,0.07981060013631258,0.0,0.8327044025157232,1.0,reroute_tight_avoidance
0.0,1.0,0.5186692369230608,0.029687242762758723,0.1,0.0,0.01088195846232096,0.0,0.8256410256410257,1.0,reroute_tight_avoidance
0.0,1.0,0.499186327158471,0.014044833949771695,0.1,0.0032927701863811536,0.01088195846232096,0.0,0.7666666666666666,0.93,reroute_tight_avoidance
0.0,1.0,0.47238358988442886,0.12732717297099483,0.05,0.15399675550891626,0.1853403904960197,0.0,0.8181818181818182,1.0,reroute_tight_avoidance
0.0,1.0,0.6053087335924545,0.04979393318747928,0.1,0.0,0.08341759400727317,0.0,0.8293650793650794,1.0,reroute_tight_avoidance
0.0,1.0,0.7915486608779234,0.04040845415127251,0.05,0.0,0.1853403904960197,0.0,0.7634408602150539,1.0,reroute_tight_avoidance
0.0,1.0,0.6366141860670007,0.07433983701730625,0.05,0.06171191301046648,0.0,1.0,0.6557377049180327,1.0,reroute_tight_avoidance
0.0,1.0,0.5087879730972719,0.002737236058302329,0.1,0.0,0.2516779802097108,0.0,0.8209366391184573,1.0,reroute_tight_avoidance
0.0,1.0,0.7875864398137881,0.07262584716242579,0.05,0.03631554485332537,0.0,1.0,0.7289377289377289,1.0,reroute_tight_avoidance
0.0,1.0,0.5156902353063659,0.002829815699613087,0.05,0.0,0.15155528779679397,0.0,0.8269720101781171,1.0,reroute_tight_avoidance
0.0,1.0,0.95,0.056195517968506865,0.1,0.0,0.029602779857154406,0.0,0.7612121212121212,1.0,reroute_wide_avoidance
0.0,1.0,0.9051758344734412,0.013228021384198416,0.1,0.0,0.0,0.0,0.8096008629989213,1.0,reroute_tight_avoidance
0.0,1.0,0.37216995154843,0.01020538518695034,0.05,0.0,0.038797227031975204,0.0,0.8192771084337349,1.0,reroute_tight_avoidance
0.0,1.0,0.95,0.11820300804670605,0.1,0.07136913549825669,0.009675979712729736,1.0,0.8082437275985663,1.0,reroute_tight_avoidance
0.0,1.0,0.692224588539737,0.017413107219416742,0.1,0.0,0.10213841540210661,0.0,0.8219178082191781,1.0,reroute_tight_avoidance
0.0,1.0,0.7965853895415018,0.015397399774642417,0.1,0.0,0.09246243568937688,0.0,0.824858757062147,1.0,reroute_tight_avoidance
0.0,1.0,0.27482483091547966,0.042391608992071915,0.05,0.0701197049818318,0.10146333996893525,0.0,0.7606837606837606,1.0,reroute_tight_avoidance
0.0,1.0,0.528314943313274,0.0021160305329974917,0.1,0.0,0.030676655777607503,0.0,0.7925925925925926,1.0,reroute_tight_avoidance
0.0,1.0,0.7147692891870417,0.0007126687355569563,0.05,0.0,0.01088195846232096,0.0,0.7407407407407408,1.0,reroute_tight_avoidance
0.0,1.0,0.95,0.03322494585739275,0.05,0.0,0.061634463481463043,0.0,0.7723132969034608,1.0,reroute_tight_avoidance
0.0,1.0,0.95,0.013529466387621326,0.1,0.0,0.0060689858417691585,0.0,0.8051948051948052,1.0,reroute_tight_avoidance
0.0,1.0,0.887268203525825,0.006276271889920922,0.1,0.0,0.07044884410816228,0.0,0.8283582089552239,1.0,reroute_tight_avoidance
0.0,1.0,0.6593409019507714,0.028302158282485505,0.1,0.015575531918376856,0.0,1.0,0.784037558685446,1.0,reroute_tight_avoidance
0.0,1.0,0.4185557870458845,0.018453962676910622,0.05,0.0,0.0,0.0,0.782258064516129,1.0,reroute_tight_avoidance
0.0,1.0,0.41020804212951395,0.05896392810053402,0.05,0.023774628987473442,0.023774628987473442,0.0,0.7607433217189316,1.0,reroute_tight_avoidance
0.0,1.0,0.610799071060459,0.07165095096231464,0.05,0.017072788810228997,0.0,1.0,0.8045977011494253,1.0,reroute_tight_avoidance
0.0,1.0,0.95,0.14016082670931768,0.1,0.07136913549825669,0.0,1.0,0.791599353796446,1.0,reroute_tight_avoidance
0.0,1.0,0.23984907851542944,0.03731390272528556,0.1,0.0,0.08012482382089202,0.0,0.8088467614533966,1.0,reroute_tight_avoidance
0.0,1.0,0.8480145331253947,0.09941617784015483,0.05,0.0934834571226256,0.19494679709156085,0.0,0.820040899795501,1.0,reroute_tight_avoidance
0.0,1.0,0.8746275238424092,0.07309546685800616,0.1,0.08304697433532027,0.0,1.0,0.7559274755927475,1.0,reroute_wide_avoidance
0.0,1.0,0.8065977952640381,0.024942612409428796,0.05,0.0,0.0,0.0,0.7843137254901961,1.0,reroute_tight_avoidance
0.0,1.0,0.43073482134254487,0.07181693186981174,0.05,0.03434400810357334,0.2712797289293891,0.0,0.7466666666666667,1.0,reroute_tight_avoidance
0.0,1.0,0.4616694267457543,0.052942613033651414,0.05,0.03717083012381761,0.0,1.0,0.5897435897435898,1.0,reroute_tight_avoidance
0.0,1.0,0.5893788937902945,0.046870066528614744,0.1,0.023041008390499974,0.08012482382089202,0.0,0.7777777777777778,1.0,reroute_tight_avoidance
0.0,1.0,0.6215167389149192,0.002224440247091073,0.05,0.0,0.0,0.0,0.8293333333333334,1.0,reroute_tight_avoidance
0.0,1.0,0.4973281378368408,0.03324318951779234,0.1,0.0,0.0,0.0,0.782051282051282,1.0,reroute_tight_avoidance
0.0,1.0,0.4812759916566919,0.04272342772625489,0.05,0.0,0.0,0.0,0.7395833333333334,1.0,reroute_tight_avoidance
0.0,1.0,0.918648177976252,0.019552738299553483,0.1,0.012651835553064287,0.018720821394833446,0.0,0.780952380952381,1.0,reroute_tight_avoidance
0.0,1.0,0.6359736439494214,0.08958177374842466,0.05,0.07312608390289439,0.04047495314770986,1.0,0.6843657817109144,1.0,reroute_tight_avoidance
0.0,1.0,0.682157552361649,0.0279469753113872,0.05,0.0,0.0,0.0,0.7894736842105262,1.0,reroute_tight_avoidance
0.0,1.0,0.8567092144655684,0.03756581125377538,0.05,0.0,0.23693572082581577,0.0,0.7515432098765432,1.0,reroute_tight_avoidance
0.0,1.0,0.5218250805570919,0.010816955734963838,0.05,0.0,0.0,0.0,0.7702991452991452,1.0,reroute_tight_avoidance
0.0,1.0,0.7370316530177056,0.0643729547678685,0.05,0.06464418082201992,0.006361738057454113,1.0,0.6875,1.0,reroute_tight_avoidance
0.0,1.0,0.95,0.0716185443249881,0.05,0.056425759742657976,0.0,1.0,0.7362869198312235,1.0,reroute_tight_avoidance
0.0,1.0,0.8639089017485291,0.021889526332141623,0.05,0.018720821394833446,0.0,1.0,0.7999999999999999,0.61,reroute_tight_avoidance
0.0,1.0,0.95,0.10226890166375133,0.05,0.08659998140228838,0.14686171434073808,0.0,0.7244444444444444,1.0,reroute_tight_avoidance
0.0,1.0,0.7563221381356879,0.005750481817283625,0.05,0.0,0.07374161429454343,0.0,0.8178694158075602,1.0,reroute_tight_avoidance
0.0,1.0,0.6995798681713613,0.038139706402409046,0.1,0.0,0.20146071244133223,0.0,0.8250000000000001,1.0,reroute_tight_avoidance
0.0,1.0,0.65713541235483,0.002309791433662661,0.05,0.0,0.0,0.0,0.8349514563106797,1.0,reroute_tight_avoidance
0.0,1.0,0.5892796723039031,0.017379822958790696,0.1,0.0,0.2483852100233297,0.0,0.8242894056847545,1.0,reroute_tight_avoidance
0.0,1.0,0.4125848347832227,0.0006931324754472435,0.05,0.0,0.01088195846232096,0.0,0.7991967871485944,1.0,reroute_tight_avoidance
0.0,1.0,0.39752105757050255,0.029332453961844807,0.1,0.0,0.033200326238894594,0.0,0.8238238238238238,1.0,reroute_wide_avoidance
0.0,1.0,0.6091520578065585,0.03276299222386005,0.05,0.0,0.23693572082581577,0.0,0.7439198855507868,1.0,reroute_tight_avoidance
0.0,1.0,0.34782558539159186,0.010712253976800479,0.05,0.0,0.038797227031975204,0.0,0.8133333333333334,1.0,reroute_tight_avoidance
0.0,1.0,0.5482777124342663,0.002567405019817855,0.1,0.0,0.23610244829133398,0.0,0.8156424581005587,1.0,reroute_tight_avoidance
0.0,1.0,0.7406936348320305,0.03515644905205322,0.05,0.0,0.0,0.0,0.8333333333333334,1.0,reroute_tight_avoidance
0.0,1.0,0.28318311391815326,0.04965719360798745,0.05,0.01909867251646481,0.16243724625911496,0.0,0.7872340425531915,1.0,reroute_tight_avoidance
0.0,1.0,0.5312105655943012,0.05903212869872781,0.1,0.0196985545155104,0.06431892149080837,0.0,0.7829457364341086,1.0,reroute_tight_avoidance
0.0,1.0,0.7644526493207373,0.007818802726682308,0.05,0.0,0.0,0.0,0.8059071729957806,1.0,reroute_tight_avoidance
0.0,1.0,0.6965542481863195,0.027878689027556358,0.1,0.015451820114560167,0.0,1.0,0.7000000000000001,1.0,reroute_tight_avoidance
0.0,1.0,0.8581303942401897,0.07152397798056892,0.05,0.03755203792558748,0.03179426304572412,1.0,0.7679738562091503,1.0,reroute_tight_avoidance
0.0,1.0,0.7393836014358602,0.07705787942787021,0.05,0.044866212873744364,0.0,1.0,0.854043392504931,1.0,reroute_tight_avoidance
0.0,1.0,0.5482944389169067,0.0884512540294894,0.05,0.04047495314770986,0.0,1.0,0.7667887667887667,1.0,reroute_tight_avoidance
0.0,1.0,0.32497619357136986,0.029424401141137924,0.05,0.0,0.0,0.0,0.8227848101265822,1.0,reroute_tight_avoidance
0.0,1.0,0.22167004050782643,0.0013195653468657908,0.1,0.0,0.0,0.0,0.80718954248366,1.0,reroute_tight_avoidance
0.0,1.0,0.4202311315596995,0.012617254244336332,0.1,0.0,0.2483852100233297,0.0,0.7966101694915254,1.0,reroute_tight_avoidance
0.0,1.0,0.797837288540233,0.03604816129682984,0.1,0.012463448455094079,0.057083815430392044,0.0,0.8200589970501474,1.0,reroute_tight_avoidance
0.0,1.0,0.3334418386778306,0.080959885576929,0.05,0.043645724833110716,0.0,1.0,0.7715355805243446,1.0,reroute_tight_avoidance
0.0,1.0,0.4990298113397371,0.029860792785028428,0.1,0.012651835553064287,0.10213841540210661,0.0,0.8130081300813008,1.0,reroute_tight_avoidance
0.0,1.0,0.4538608492686166,0.03325401374559118,0.1,0.0,0.09556469905682896,0.0,0.768421052631579,1.0,reroute_tight_avoidance
0.0,1.0,0.95,0.0023652710828513117,0.05,0.0,0.15155528779679397,0.0,0.8013211382113821,1.0,reroute_tight_avoidance
0.0,1.0,0.5142067929605143,0.08927247843442021,0.05,0.08659998140228838,0.0,1.0,0.7586206896551725,1.0,reroute_tight_avoidance
0.0,1.0,0.538344934251041,0.00773797336893026,0.05,0.0,0.1685062321008841,0.0,0.8027613412228797,1.0,reroute_tight_avoidance
0.0,1.0,0.9259627810301969,0.01929967045338476,0.05,0.0,0.09246243568937688,0.0,0.8164794007490638,1.0,reroute_tight_avoidance
0.0,1.0,0.5707066562446246,0.010081714880709938,0.1,0.0,0.0,0.0,0.8114035087719298,1.0,reroute_tight_avoidance
0.0,1.0,0.4613434597185191,0.03270930912045428,0.05,0.0,0.0,0.0,0.7553058676654182,1.0,reroute_tight_avoidance
0.0,1.0,0.3880028150553155,0.03831970690025555,0.1,0.0,0.20146071244133223,0.0,0.8180354267310789,1.0,reroute_tight_avoidance
0.0,1.0,0.2498720337898191,0.027215380445833603,0.1,0.0,0.0,0.0,0.7906976744186047,1.0,reroute_tight_avoidance
0.0,1.0,0.6407703465276852,0.009891330596639748,0.1,0.0,0.0,0.0,0.7726098191214471,1.0,reroute_tight_avoidance
0.0,1.0,0.8060706931067378,0.02233704794683536,0.1,0.012651835553064287,0.0,1.0,0.7666666666666666,0.94,reroute_tight_avoidance
0.0,1.0,0.2757811147200922,0.022209604212947067,0.05,0.0,0.0,0.0,0.75,1.0,reroute_tight_avoidance
0.0,1.0,0.8301873952848224,0.036951603327335235,0.05,0.004693573456055896,0.0,1.0,0.7741046831955923,1.0,reroute_tight_avoidance
0.0,1.0,0.8071408665629473,0.07141732348343934,0.05,0.06577402360122005,0.0971176585883235,0.0,0.8076358296622614,1.0,reroute_tight_avoidance
0.0,1.0,0.3467794041652267,0.0823898708263922,0.05,0.06337828628869004,0.0,1.0,0.7192982456140351,1.0,reroute_tight_avoidance
0.0,1.0,0.535496694386904,0.0015928909631900499,0.05,0.0,0.0,0.0,0.7599999999999999,1.0,reroute_tight_avoidance
0.0,1.0,0.6426370505041659,0.03275705601807519,0.1,0.0,0.27039880160454427,0.0,0.825268817204301,1.0,reroute_wide_avoidance
0.0,1.0,0.7502557329788987,0.017334189401336127,0.05,0.0,0.08948657984904232,0.0,0.8130081300813008,1.0,reroute_tight_avoidance
0.0,1.0,0.39805582662423394,0.10567008221907037,0.1,0.08050380285290012,0.0,1.0,0.7913165266106442,1.0,reroute_tight_avoidance
0.0,1.0,0.7141397620635783,0.04851094621161772,0.1,0.0,0.0,0.0,0.8091697645600991,1.0,reroute_tight_avoidance
0.0,1.0,0.7765565489439523,0.056262689810870334,0.1,0.0,0.0,0.0,0.737984496124031,1.0,reroute_tight_avoidance
0.0,1.0,0.5155992161876797,0.00788237850416304,0.05,0.0,0.0,0.0,0.8252427184466019,1.0,reroute_tight_avoidance
0.0,1.0,0.7172747450596584,0.07237641703873698,0.05,0.03434400810357334,0.0,1.0,0.7702523240371847,1.0,reroute_tight_avoidance
0.0,1.0,0.95,0.04330391791668616,0.05,0.0,0.01088195846232096,0.0,0.8174242424242424,1.0,reroute_tight_avoidance
0.0,1.0,0.95,0.08228848453548773,0.05,0.0,0.0,0.0,0.8121374386434628,1.0,reroute_tight_avoidance
0.0,1.0,0.4132606435431681,0.014926265903977757,0.1,0.0,0.0,0.0,0.7435897435897436,1.0,reroute_tight_avoidance
0.0,1.0,0.7806832073736136,0.06879742053282961,0.1,0.08911596017708942,0.09556469905682896,0.0,0.7421731123388583,1.0,reroute_wide_avoidance
0.0,1.0,0.7418012661931247,0.07889490142734583,0.05,0.04047495314770986,0.0,1.0,0.7472353870458136,1.0,reroute_tight_avoidance
0.0,1.0,0.29868701389355934,0.04071277515558674,0.1,0.0,0.0,0.0,0.8223552894211577,1.0,reroute_tight_avoidance
0.0,1.0,0.4352764203492966,0.013921872955321268,0.05,0.0,0.044866212873744364,0.0,0.7435897435897436,1.0,reroute_tight_avoidance
0.0,1.0,0.8114791529936647,0.03247335241634678,0.05,0.0,0.19494679709156085,0.0,0.8028985507246377,1.0,reroute_wide_avoidance
0.0,1.0,0.8573260677000095,0.037076430530659614,0.05,0.027290455377889707,0.0,1.0,0.7777777777777778,0.96,reroute_tight_avoidance
0.0,1.0,0.755570397749571,0.03702560308832197,0.1,1.0,0.0,1.0,0.7037037037037037,1.0,reroute_tight_avoidance
0.0,1.0,0.7615140763439758,0.054517397788503175,0.05,0.029712732351794897,0.0178612705644083,1.0,0.7582846003898635,1.0,reroute_tight_avoidance
0.0,1.0,0.38023701214056654,0.010737761845295445,0.05,0.0,0.0,0.0,0.8217054263565892,1.0,reroute_tight_avoidance
0.0,1.0,0.5056011285224715,0.044621241863722204,0.05,0.0,0.0,0.0,0.748211731044349,1.0,reroute_tight_avoidance
0.0,1.0,0.15081501224439156,0.03680521152219171,0.1,0.0,0.0,0.0,0.8173076923076924,1.0,reroute_tight_avoidance
0.0,1.0,0.3804748949119357,0.012906772676490286,0.1,0.0,0.057083815430392044,0.0,0.784037558685446,1.0,reroute_tight_avoidance
0.0,1.0,0.8269055329753315,0.0683277560599418,0.1,0.08911596017708942,0.0,1.0,0.7488372093023256,1.0,reroute_wide_avoidance
0.0,1.0,0.5216625965766661,0.06310925826197808,0.05,0.04630549747846104,0.0,1.0,0.7212121212121212,1.0,reroute_tight_avoidance
0.0,1.0,0.95,0.07655023416901738,0.05,0.0,0.0,0.0,0.7950058072009291,1.0,reroute_tight_avoidance
0.0,1.0,0.7517082024031239,0.013317557134486424,0.1,0.0,0.0,0.0,0.8208168642951251,1.0,reroute_tight_avoidance
0.0,1.0,0.9357126892669823,0.09071552538452046,0.05,1.0,0.035765390906331844,1.0,0.712121212121212,1.0,reroute_tight_avoidance
0.0,1.0,0.9173014830163252,0.07417451833027783,0.05,0.03434400810357334,0.03434400810357334,0.0,0.757433489827856,1.0,reroute_tight_avoidance
0.0,1.0,0.49480211031219556,0.002435059814521214,0.1,0.0,0.2253442016328297,0.0,0.8274509803921569,1.0,reroute_tight_avoidance
0.0,1.0,0.33085203980324657,0.03749711574026008,0.1,0.03717083012381758,0.09743256306226726,0.0,0.7000000000000001,1.0,reroute_tight_avoidance
0.0,1.0,0.7119620324521437,0.0008408661339772337,0.05,0.0,0.058166082376166585,0.0,0.813953488372093,1.0,reroute_tight_avoidance
0.0,1.0,0.5089851823205612,0.012278237003135125,0.1,0.0,0.2516779802097108,0.0,0.8189655172413793,1.0,reroute_tight_avoidance
0.0,1.0,0.7039641048349536,0.07266351140736722,0.05,0.0721650158729993,0.0,1.0,0.7441441441441441,1.0,reroute_wide_avoidance
0.0,1.0,0.95,0.08334190331977674,0.1,0.033200326238894594,0.033200326238894594,0.0,0.8400335008375209,1.0,reroute_tight_avoidance
0.0,1.0,0.5990191127171487,0.07437478174151536,0.05,0.0,0.0,0.0,0.8132760267430754,1.0,reroute_tight_avoidance
0.0,1.0,0.4621649728216436,0.05824966350975973,0.05,0.016700324160236413,0.0,1.0,0.7622739018087855,1.0,reroute_tight_avoidance
0.0,1.0,0.2167302572312324,0.01120347326848719,0.1,0.0,0.08012482382089202,0.0,0.8051948051948052,1.0,reroute_tight_avoidance
0.0,1.0,0.8592043379478863,0.07285313718718672,0.05,0.03434400810357334,0.03434400810357334,0.0,0.7674418604651163,1.0,reroute_tight_avoidance
0.0,1.0,0.4154941602420833,0.0470326898970328,0.1,0.0342963533132103,0.0,1.0,0.7822222222222223,1.0,reroute_tight_avoidance
0.0,1.0,0.7488956634772008,0.08243751411209875,0.05,0.0372974987014172,0.04537179750187299,0.0,0.7897435897435897,1.0,reroute_tight_avoidance
0.0,1.0,0.32267747573043337,0.07216926283246823,0.05,0.023774628987473442,0.023774628987473442,0.0,0.7650063856960408,1.0,reroute_tight_avoidance
0.0,1.0,0.8355031861920904,0.08557122323004589,0.05,0.047616852693718445,0.1853403904960197,0.0,0.8167770419426049,1.0,reroute_tight_avoidance
0.0,1.0,0.6374179832842904,0.02031260737986861,0.1,0.0,0.0,0.0,0.8122605363984675,1.0,reroute_tight_avoidance
0.0,1.0,0.7551729638494546,0.06651916278781674,0.05,0.023774628987473442,0.2607103498132892,0.0,0.7608695652173912,1.0,reroute_tight_avoidance
0.0,1.0,0.44255843969532294,0.0012181915327394504,0.1,0.0,0.04462036697529796,0.0,0.831111111111111,1.0,reroute_tight_avoidance
0.0,1.0,0.39803480921956164,0.032916838857429104,0.1,1.0,0.0,1.0,0.6458333333333334,1.0,reroute_tight_avoidance
0.0,1.0,0.5957923841866248,0.027840523504059866,0.1,0.027915268569654244,0.24079602174738984,0.0,0.6666666666666666,0.66,reroute_tight_avoidance
0.0,1.0,0.5037470045855511,0.029322142799091715,0.1,0.0,0.2516779802097108,0.0,0.8270042194092827,1.0,reroute_tight_avoidance
0.0,1.0,0.6963840087508304,0.12486841398622493,0.1,0.11767463297671771,0.04287630595162433,1.0,0.7655677655677655,1.0,reroute_tight_avoidance
0.0,1.0,0.34940960421689893,0.06372086804275254,0.05,0.0,0.028420261383456387,0.0,0.8124432334241599,1.0,reroute_tight_avoidance
0.0,1.0,0.5759863254351433,0.019682375522342664,0.1,0.0,0.01088195846232096,0.0,0.8265460030165913,1.0,reroute_tight_avoidance
0.0,1.0,0.5125960413816973,0.042031307631845774,0.05,0.008216714054143847,0.0,1.0,0.7863849765258216,1.0,reroute_tight_avoidance
0.0,1.0,0.5163905300313847,0.04164620235223016,0.1,0.0,0.0,0.0,0.8125,1.0,reroute_tight_avoidance
0.0,1.0,0.2092215045544605,0.045341026668207475,0.1,0.0,0.07253563554495221,0.0,0.8134715025906735,1.0,reroute_tight_avoidance
0.0,1.0,0.4447767330155785,0.01980359321769543,0.1,0.0,0.0,0.0,0.8240740740740741,1.0,reroute_tight_avoidance
0.0,1.0,0.8124918314385117,0.048910513797810425,0.1,0.01088195846232096,0.07374161429454343,0.0,0.8063872255489022,1.0,reroute_tight_avoidance
0.0,1.0,0.6028801928119951,0.028334396245721614,0.1,1.0,0.0,1.0,0.6428571428571429,1.0,reroute_tight_avoidance
0.0,1.0,0.34539626966026893,0.04220501955539063,0.05,0.0,0.0,0.0,0.7401129943502824,1.0,reroute_tight_avoidance
